,id,displayName,type,uri,status,popularity,start,performance,ageRestriction,flaggedAsEnded,venue,location,end,series
25,39479753,"Jarrod Morris at Old Coupland Inn & Dancehall (February 28, 2020)",Concert,http://www.songkick.com/concerts/39479753-jarrod-morris-at-old-coupland-inn-and-dancehall?utm_source=59582&utm_medium=partner,ok,8e-06,"{'date': '2020-02-28', 'datetime': '2020-02-28T07:00:00-0600', 'time': '07:00:00'}","[{'id': 74685884, 'displayName': 'Jarrod Morris', 'billing': 'headline', 'billingIndex': 1, 'artist': {'id': 10101932, 'displayName': 'Jarrod Morris', 'uri': 'http://www.songkick.com/artists/10101932-jarrod-morris?utm_source=59582&utm_medium=partner', 'identifier': []}}]",,False,"{'id': 441351, 'displayName': 'Old Coupland Inn & Dancehall', 'uri': 'http://www.songkick.com/venues/441351-old-coupland-inn-and-dancehall?utm_source=59582&utm_medium=partner', 'metroArea': {'displayName': 'Austin', 'country': {'displayName': 'US'}, 'state': {'displayName': 'TX'}, 'id': 9179, 'uri': 'http://www.songkick.com/metro-areas/9179-us-austin?utm_source=59582&utm_medium=partner'}, 'lat': 30.45935, 'lng': -97.39042}","{'city': 'Coupland, TX, US', 'lat': 30.45935, 'lng': -97.39042}",,
26,39480552,"DJ THE RAPPER at Westlake High School (February 28, 2020)",Concert,http://www.songkick.com/concerts/39480552-dj-the-rapper-at-westlake-high-school?utm_source=59582&utm_medium=partner,ok,0.0,"{'date': '2020-02-28', 'datetime': '2020-02-28T13:00:00-0600', 'time': '13:00:00'}","[{'id': 74687417, 'displayName': 'DJ THE RAPPER', 'billing': 'headline', 'billingIndex': 1, 'artist': {'id': 10118316, 'displayName': 'DJ THE RAPPER', 'uri': 'http://www.songkick.com/artists/10118316-dj-the-rapper?utm_source=59582&utm_medium=partner', 'identifier': []}}]",None,False,"{'id': 478681, 'displayName': 'Westlake High School', 'uri': 'http://www.songkick.com/venues/478681-westlake-high-school?utm_source=59582&utm_medium=partner', 'metroArea': {'displayName': 'Austin', 'country': {'displayName': 'US'}, 'state': {'displayName': 'TX'}, 'id': 9179, 'uri': 'http://www.songkick.com/metro-areas/9179-us-austin?utm_source=59582&utm_medium=partner'}, 'lat': 30.27547, 'lng': -97.81498}","{'city': 'Austin, TX, US', 'lat': 30.27547, 'lng': -97.81498}",,
27,39485896,"Matthew Squires and Fertility House at Cenote - Windsor Park (February 28, 2020)",Concert,http://www.songkick.com/concerts/39485896-matthew-squires-at-cenote-windsor-park?utm_source=59582&utm_medium=partner,ok,1.1e-05,"{'date': '2020-02-28', 'datetime': '2020-02-28T19:00:00-0600', 'time': '19:00:00'}","[{'id': 74696495, 'displayName': 'Matthew Squires', 'billing': 'headline', 'billingIndex': 1, 'artist': {'id': 8296793, 'displayName': 'Matthew Squires', 'uri': 'http://www.songkick.com/artists/8296793-matthew-squires?utm_source=59582&utm_medium=partner', 'identifier': []}}, {'id': 74696496, 'displayName': 'Fertility House', 'billing': 'headline', 'billingIndex': 2, 'artist': {'id': 9725819, 'displayName': 'Fertility House', 'uri': 'http://www.songkick.com/artists/9725819-fertility-house?utm_source=59582&utm_medium=partner', 'identifier': []}}]",,False,"{'id': 3917084, 'displayName': 'Cenote - Windsor Park', 'uri': 'http://www.songkick.com/venues/3917084-cenote-windsor-park?utm_source=59582&utm_medium=partner', 'metroArea': {'displayName': 'Austin', 'country': {'displayName': 'US'}, 'state': {'displayName': 'TX'}, 'id': 9179, 'uri': 'http://www.songkick.com/metro-areas/9179-us-austin?utm_source=59582&utm_medium=partner'}, 'lat': 30.32045, 'lng': -97.697}","{'city': 'Austin, TX, US', 'lat': 30.32045, 'lng': -97.697}",,
28,39486187,"Dinner with Matt Gilchrest with A. Sinclair, Cartright, and wil cope at Hole In The Wall (February 28, 2020)",Concert,http://www.songkick.com/concerts/39486187-dinner-with-matt-gilchrest-at-hole-in-the-wall?utm_source=59582&utm_medium=partner,ok,0.000335,"{'date': '2020-02-28', 'datetime': '2020-02-28T20:00:00-0600', 'time': '20:00:00'}","[{'id': 74696979, 'displayName': 'Dinner with Matt Gilchrest', 'billing': 'headline', 'billingIndex': 1, 'artist': {'id': 9320509, 'displayName': 'Dinner with Matt Gilchrest', 'uri': 'http://www.songkick.com/artists/9320509-dinner-with-matt-gilchrest?utm_source=59582&utm_medium=partner', 'identifier': []}}, {'id': 74696980, 'displayName': 'A. Sinclair', 'billing': 'support', 'billingIndex': 2, 'artist': {'id': 7562099, 'displayName': 'A. Sinclair', 'uri': 'http://www.songkick.com/artists/7562099-a-sinclair?utm_source=59582&utm_medium=partner', 'identifier': [{'mbid': 'cf7e90a6-38f4-4f2f-9bb3-f87bf207a95b', 'href': 'http://api.songkick.com/api/3.0/artists/mbid:cf7e90a6-38f4-4f2f-9bb3-f87bf207a95b.json'}]}}, {'id': 74696981, 'displayName': 'Cartright', 'billing': 'support', 'billingIndex': 3, 'artist': {'id': 927779, 'displayName': 'Cartright', 'uri': 'http://www.songkick.com/artists/927779-cartright?utm_source=59582&utm_medium=partner', 'identifier': []}}, {'id': 74696982, 'displayName': 'wil cope', 'billing': 'support', 'billingIndex': 4, 'artist': {'id': 802239, 'displayName': 'wil cope', 'uri': 'http://www.songkick.com/artists/802239-wil-cope?utm_source=59582&utm_medium=partner', 'identifier': []}}]",21+,False,"{'id': 61224, 'displayName': 'Hole In The Wall', 'uri': 'http://www.songkick.com/venues/61224-hole-in-the-wall?utm_source=59582&utm_medium=partner', 'metroArea': {'displayName': 'Austin', 'country': {'displayName': 'US'}, 'state': {'displayName': 'TX'}, 'id': 9179, 'uri': 'http://www.songkick.com/metro-areas/9179-us-austin?utm_source=59582&utm_medium=partner'}, 'lat': 30.29005, 'lng': -97.74136}","{'city': 'Austin, TX, US', 'lat': 30.29005, 'lng': -97.74136}",,
29,39491026,"STATX at 4th Tap Brewing Cooperative (February 28, 2020)",Concert,http://www.songkick.com/concerts/39491026-statx-at-4th-tap-brewing-cooperative?utm_source=59582&utm_medium=partner,ok,0.0,"{'date': '2020-02-28', 'datetime': None, 'time': None}","[{'id': 74705534, 'displayName': 'STATX', 'billing': 'headline', 'billingIndex': 1, 'artist': {'id': 10119612, 'displayName': 'STATX', 'uri': 'http://www.songkick.com/artists/10119612-statx?utm_source=59582&utm_medium=partner', 'identifier': []}}]",,False,"{'id': 3103449, 'displayName': '4th Tap Brewing Cooperative', 'uri': 'http://www.songkick.com/venues/3103449-4th-tap-brewing-cooperative?utm_source=59582&utm_medium=partner', 'metroArea': {'displayName': 'Austin', 'country': {'displayName': 'US'}, 'state': {'displayName': 'TX'}, 'id': 9179, 'uri': 'http://www.songkick.com/metro-areas/9179-us-austin?utm_source=59582&utm_medium=partner'}, 'lat': 30.3852, 'lng': -97.71194}","{'city': 'Austin, TX, US', 'lat': 30.3852, 'lng': -97.71194}",,
30,39495243,"Destructo with Bruno Furlan at Cedar Street Courtyard (February 28, 2020)",Concert,http://www.songkick.com/concerts/39495243-destructo-at-cedar-street-courtyard?utm_source=59582&utm_medium=partner,ok,0.010531,"{'date': '2020-02-28', 'datetime': None, 'time': None}","[{'id': 74712718, 'displayName': 'Destructo', 'billing': 'headline', 'billingIndex': 1, 'artist': {'id': 1322044, 'displayName': 'Destructo', 'uri': 'http://www.songkick.com/artists/1322044-destructo?utm_source=59582&utm_medium=partner', 'identifier': [{'mbid': '6a4ea575-df12-492e-95cf-2f7d04d3c912', 'href': 'http://api.songkick.com/api/3.0/artists/mbid:6a4ea575-df12-492e-95cf-2f7d04d3c912.json'}, {'mbid': '0fb3a17c-d53c-419b-9952-4b7be345db7b', 'href': 'http://api.songkick.com/api/3.0/artists/mbid:0fb3a17c-d53c-419b-9952-4b7be345db7b.json'}]}}, {'id': 74712719, 'displayName': 'Bruno Furlan', 'billing': 'support', 'billingIndex': 2, 'artist': {'id': 8652864, 'displayName': 'Bruno Furlan', 'uri': 'http://www.songkick.com/artists/8652864-bruno-furlan?utm_source=59582&utm_medium=partner', 'identifier': [{'mbid': '40cef3b2-cbf3-4261-afe3-8151a424bf01', 'href': 'http://api.songkick.com/api/3.0/artists/mbid:40cef3b2-cbf3-4261-afe3-8151a424bf01.json'}]}}]",,False,"{'id': 49674, 'displayName': 'Cedar Street Courtyard', 'uri': 'http://www.songkick.com/venues/49674-cedar-street-courtyard?utm_source=59582&utm_medium=partner', 'metroArea': {'displayName': 'Austin', 'country': {'displayName': 'US'}, 'state': {'displayName': 'TX'}, 'id': 9179, 'uri': 'http://www.songkick.com/metro-areas/9179-us-austin?utm_source=59582&utm_medium=partner'}, 'lat': 30.26684, 'lng': -97.74539}","{'city': 'Austin, TX, US', 'lat': 30.26684, 'lng': -97.74539}",,
31,39509169,"Large Brush Collection, Daphne Tunes, Samantha Flowers, Kay Odyssey, and 1 more… at Cheer Up Charlie's (February 28, 2020)",Concert,http://www.songkick.com/concerts/39509169-large-brush-collection-at-cheer-up-charlies?utm_source=59582&utm_medium=partner,ok,5.1e-05,"{'date': '2020-02-28', 'datetime': '2020-02-28T20:00:00-0600', 'time': '20:00:00'}","[{'id': 74737294, 'displayName': 'Large Brush Collection', 'billing': 'headline', 'billingIndex': 1, 'artist': {'id': 10074538, 'displayName': 'Large Brush Collection', 'uri': 'http://www.songkick.com/artists/10074538-large-brush-collection?utm_source=59582&utm_medium=partner', 'identifier': []}}, {'id': 74737295, 'displayName': 'Daphne Tunes', 'billing': 'headline', 'billingIndex': 2, 'artist': {'id': 9433799, 'displayName': 'Daphne Tunes', 'uri': 'http://www.songkick.com/artists/9433799-daphne-tunes?utm_source=59582&utm_medium=partner', 'identifier': []}}, {'id': 74737296, 'displayName': 'Samantha Flowers', 'billing': 'headline', 'billingIndex': 3, 'artist': {'id': 9509599, 'displayName': 'Samantha Flowers', 'uri': 'http://www.songkick.com/artists/9509599-samantha-flowers?utm_source=59582&utm_medium=partner', 'identifier': []}}, {'id': 74737297, 'displayName': 'Kay Odyssey', 'billing': 'headline', 'billingIndex': 4, 'artist': {'id': 8220353, 'displayName': 'Kay Odyssey', 'uri': 'http://www.songkick.com/artists/8220353-kay-odyssey?utm_source=59582&utm_medium=partner', 'identifier': []}}, {'id': 74737298, 'displayName': 'Prom Threat', 'billing': 'headline', 'billingIndex': 5, 'artist': {'id': 8849309, 'displayName': 'Prom Threat', 'uri': 'http://www.songkick.com/artists/8849309-prom-threat?utm_source=59582&utm_medium=partner', 'identifier': []}}]",,False,"{'id': 865226, 'displayName': ""Cheer Up Charlie's"", 'uri': 'http://www.songkick.com/venues/865226-cheer-up-charlies?utm_source=59582&utm_medium=partner', 'metroArea': {'displayName': 'Austin', 'country': {'displayName': 'US'}, 'state': {'displayName': 'TX'}, 'id': 9179, 'uri': 'http://www.songkick.com/metro-areas/9179-us-austin?utm_source=59582&utm_medium=partner'}, 'lat': 30.26961, 'lng': -97.73636}","{'city': 'Austin, TX, US', 'lat': 30.26961, 'lng': -97.73636}",,
32,39510201,"Jesse Stratton Band at Mercer Street Dancehall (February 28, 2020)",Concert,http://www.songkick.com/concerts/39510201-jesse-stratton-band-at-mercer-street-dancehall?utm_source=59582&utm_medium=partner,ok,1.8e-05,"{'date': '2020-02-28', 'datetime': None, 'time': None}","[{'id': 74739121, 'displayName': 'Jesse Stratton Band', 'billing': 'headline', 'billingIndex': 1, 'artist': {'id': 9362294, 'displayName': 'Jesse Stratton Band', 'uri': 'http://www.songkick.com/artists/9362294-jesse-stratton-band?utm_source=59582&utm_medium=partner', 'identifier': []}}]",,False,"{'id': 4149389, 'displayName': 'Mercer Street Dancehall', 'uri': 'http://www.songkick.com/venues/4149389-mercer-street-dancehall?utm_source=59582&utm_medium=partner', 'metroArea': {'displayName': 'Austin', 'country': {'displayName': 'US'}, 'state': {'displayName': 'TX'}, 'id': 9179, 'uri': 'http://www.songkick.com/metro-areas/9179-us-austin?utm_source=59582&utm_medium=partner'}, 'lat': 30.13968, 'lng': -98.08742}","{'city': 'Driftwood, TX, US', 'lat': 30.13968, 'lng': -98.08742}",,
33,39514014,"Marshall Anderson at Alta's Cafe (February 28, 2020)",Concert,http://www.songkick.com/concerts/39514014-marshall-anderson-at-altas-cafe?utm_source=59582&utm_medium=partner,ok,7e-06,"{'date': '2020-02-28', 'datetime': '2020-02-28T17:00:00-0600', 'time': '17:00:00'}","[{'id': 74745536, 'displayName': 'Marshall Anderson', 'billing': 'headline', 'billingIndex': 1, 'artist': {'id': 3534886, 'displayName': 'Marshall Anderson', 'uri': 'http://www.songkick.com/artists/3534886-marshall-anderson?utm_source=59582&utm_medium=partner', 'identifier': []}}]",,False,"{'id': 2918583, 'displayName': ""Alta's Cafe"", 'uri': 'http://www.songkick.com/venues/2918583-altas-cafe?utm_source=59582&utm_medium=partner', 'metroArea': {'displayName': 'Austin', 'country': {'displayName': 'US'}, 'state': {'displayName': 'TX'}, 'id': 9179, 'uri': 'http://www.songkick.com/metro-areas/9179-us-austin?utm_source=59582&utm_medium=partner'}, 'lat': 30.26052, 'lng': -97.74173}","{'city': 'Austin, TX, US', 'lat': 30.26052, 'lng': -97.74173}",,
34,39523157,Zelick's Texas Independence Day Weekend 2020,Festival,http://www.songkick.com/festivals/3310441-zelicks-texas-independence-day-weekend/id/39523157-zelicks-texas-independence-day-weekend-2020?utm_source=59582&utm_medium=partner,ok,5.8e-05,"{'date': '2020-02-28', 'datetime': None, 'time': None}","[{'id': 74763490, 'displayName': 'Rock Bottom String Band', 'billing': 'headline', 'billingIndex': 1, 'artist': {'id': 8476323, 'displayName': 'Rock Bottom String Band', 'uri': 'http://www.songkick.com/artists/8476323-rock-bottom-string-band?utm_source=59582&utm_medium=partner', 'identifier': [{'mbid': '08d89b74-1de8-4ef3-bc74-80ea2d9ce520', 'href': 'http://api.songkick.com/api/3.0/artists/mbid:08d89b74-1de8-4ef3-bc74-80ea2d9ce520.json'}]}}]",,False,"{'id': 4021639, 'displayName': 'Zelicks Icehouse', 'uri': 'http://www.songkick.com/venues/4021639-zelicks-icehouse?utm_source=59582&utm_medium=partner', 'metroArea': {'displayName': 'Austin', 'country': {'displayName': 'US'}, 'state': {'displayName': 'TX'}, 'id': 9179, 'uri': 'http://www.songkick.com/metro-areas/9179-us-austin?utm_source=59582&utm_medium=partner'}, 'lat': 29.88278, 'lng': -97.94542}","{'city': 'San Marcos, TX, US', 'lat': 29.88278, 'lng': -97.94542}","{'date': '2020-03-02', 'time': None, 'datetime': None}","{'displayName': ""Zelick's Texas Independence Day Weekend""}"
35,39044554,"Kool & The Gang at Austin City Limits Live at The Moody Theater (February 29, 2020)",Concert,http://www.songkick.com/concerts/39044554-kool-and-the-gang-at-austin-city-limits-live-at-the-moody-theater?utm_source=59582&utm_medium=partner,ok,0.097468,"{'date': '2020-02-29', 'datetime': '2020-02-29T20:00:00-0600', 'time': '20:00:00'}","[{'id': 73943673, 'displayName': 'Kool & The Gang', 'billing': 'headline', 'billingIndex': 1, 'artist': {'id': 466977, 'displayName': 'Kool & The Gang', 'uri': 'http://www.songkick.com/artists/466977-kool-and-the-gang?utm_source=59582&utm_medium=partner', 'identifier': [{'mbid': '2469950a-f0ca-425a-bfbc-baf55ea3afde', 'href': 'http://api.songkick.com/api/3.0/artists/mbid:2469950a-f0ca-425a-bfbc-baf55ea3afde.json'}]}}]",,False,"{'id': 1182661, 'displayName': 'Austin City Limits Live at The Moody Theater', 'uri': 'http://www.songkick.com/venues/1182661-austin-city-limits-live-at-the-moody-theater?utm_source=59582&utm_medium=partner', 'metroArea': {'displayName': 'Austin', 'country': {'displayName': 'US'}, 'state': {'displayName': 'TX'}, 'id': 9179, 'uri': 'http://www.songkick.com/metro-areas/9179-us-austin?utm_source=59582&utm_medium=partner'}, 'lat': 30.26536, 'lng': -97.74727}","{'city': 'Austin, TX, US', 'lat': 30.26536, 'lng': -97.74727}",,
36,39120015,"Shinyribs at Paramount Theatre (February 29, 2020)",Concert,http://www.songkick.com/concerts/39120015-shinyribs-at-paramount-theatre?utm_source=59582&utm_medium=partner,ok,0.0014,"{'date': '2020-02-29', 'datetime': '2020-02-29T20:00:00-0600', 'time': '20:00:00'}","[{'id': 74071541, 'displayName': 'Shinyribs', 'billing': 'headline', 'billingIndex': 1, 'artist': {'id': 704137, 'displayName': 'Shinyribs', 'uri': 'http://www.songkick.com/artists/704137-shinyribs?utm_source=59582&utm_medium=partner', 'identifier': [{'mbid': '0c8a25d9-9554-4f97-baf4-74f590fa6779', 'href': 'http://api.songkick.com/api/3.0/artists/mbid:0c8a25d9-9554-4f97-baf4-74f590fa6779.json'}]}}]",,False,"{'id': 33724, 'displayName': 'Paramount Theatre', 'uri': 'http://www.songkick.com/venues/33724-paramount-theatre?utm_source=59582&utm_medium=partner', 'metroArea': {'displayName': 'Austin', 'country': {'displayName': 'US'}, 'state': {'displayName': 'TX'}, 'id': 9179, 'uri': 'http://www.songkick.com/metro_areas/9179-us-austin?utm_source=59582&utm_medium=partner'}, 'lat': 30.26945, 'lng': -97.7421}","{'city': 'Austin, TX, US', 'lat': 30.26945, 'lng': -97.7421}",,
37,39162593,"Remember Jones at 3ten Austin City Limits Live (February 29, 2020)",Concert,http://www.songkick.com/concerts/39162593-remember-jones-at-3ten-austin-city-limits-live?utm_source=59582&utm_medium=partner,ok,7.7e-05,"{'date': '2020-02-29', 'datetime': '2020-02-29T20:30:00-0600', 'time': '20:30:00'}","[{'id': 74143367, 'displayName': 'Remember Jones', 'billing': 'headline', 'billingIndex': 1, 'artist': {'id': 8904639, 'displayName': 'Remember Jones', 'uri': 'http://www.songkick.com/artists/8904639-remember-jones?utm_source=59582&utm_medium=partner', 'identifier': []}}]",,False,"{'id': 3228859, 'displayName': '3ten Austin City Limits Live', 'uri': 'http://www.songkick.com/venues/3228859-3ten-austin-city-limits-live?utm_source=59582&utm_medium=partner', 'metroArea': {'displayName': 'Austin', 'country': {'displayName': 'US'}, 'state': {'displayName': 'TX'}, 'id': 9179, 'uri': 'http://www.songkick.com/metro_areas/9179-us-austin?utm_source=59582&utm_medium=partner'}, 'lat': 30.26536, 'lng': -97.7473}","{'city': 'Austin, TX, US', 'lat': 30.26536, 'lng': -97.7473}",,
38,39230770,"Tall Heights at Barracuda - Tx (February 29, 2020)",Concert,http://www.songkick.com/concerts/39230770-tall-heights-at-barracuda-tx?utm_source=59582&utm_medium=partner,ok,0.01429,"{'date': '2020-02-29', 'datetime': '2020-02-29T20:00:00-0600', 'time': '20:00:00'}","[{'id': 74257254, 'displayName': 'Tall Heights', 'billing': 'headline', 'billingIndex': 1, 'artist': {'id': 1370015, 'displayName': 'Tall Heights', 'uri': 'http://www.songkick.com/artists/1370015-tall-heights?utm_source=59582&utm_medium=partner', 'identifier': [{'mbid': '08b5f897-6c61-414a-836f-200c0d22fb36', 'href': 'http://api.songkick.com/api/3.0/artists/mbid:08b5f897-6c61-414a-836f-200c0d22fb36.json'}]}}]",,False,"{'id': 4012609, 'displayName': 'Barracuda - Tx', 'uri': 'http://www.songkick.com/venues/4012609-barracuda-tx?utm_source=59582&utm_medium=partner', 'metroArea': {'displayName': 'Austin', 'country': {'displayName': 'US'}, 'state': {'displayName': 'TX'}, 'id': 9179, 'uri': 'http://www.songkick.com/metro-areas/9179-us-austin?utm_source=59582&utm_medium=partner'}, 'lat': 30.27292, 'lng': -97.74439}","{'city': 'Austin, TX, US', 'lat': 30.27292, 'lng': -97.74439}",,
39,39256405,"Elohim with Bahari at Scoot Inn (February 29, 2020)",Concert,http://www.songkick.com/concerts/39256405-elohim-at-scoot-inn?utm_source=59582&utm_medium=partner,ok,0.016253,"{'date': '2020-02-29', 'datetime': '2020-02-29T20:00:00-0600', 'time': '20:00:00'}","[{'id': 74299691, 'displayName': 'Elohim', 'billing': 'headline', 'billingIndex': 1, 'artist': {'id': 210930, 'displayName': 'Elohim', 'uri': 'http://www.songkick.com/artists/210930-elohim?utm_source=59582&utm_medium=partner', 'identifier': [{'mbid': 'd8dc4a82-9bdb-491d-96c4-129a53639a99', 'href': 'http://api.songkick.com/api/3.0/artists/mbid:d8dc4a82-9bdb-491d-96c4-129a53639a99.json'}]}}, {'id': 74299692, 'displayName': 'Bahari', 'billing': 'support', 'billingIndex': 2, 'artist': {'id': 8799279, 'displayName': 'Bahari', 'uri': 'http://www.songkick.com/artists/8799279-bahari?utm_source=59582&utm_medium=partner', 'identifier': [{'mbid': '92df1a78-1d0c-40a3-9c22-43083ca16e3c', 'href': 'http://api.songkick.com/api/3.0/artists/mbid:92df1a78-1d0c-40a3-9c22-43083ca16e3c.json'}]}}]",,False,"{'id': 68060, 'displayName': 'Scoot Inn', 'uri': 'http://www.songkick.com/venues/68060-scoot-inn?utm_source=59582&utm_medium=partner', 'metroArea': {'displayName': 'Austin', 'country': {'displayName': 'US'}, 'state': {'displayName': 'TX'}, 'id': 9179, 'uri': 'http://www.songkick.com/metro_areas/9179-us-austin?utm_source=59582&utm_medium=partner'}, 'lat': 30.26214, 'lng': -97.72939}","{'city': 'Austin, TX, US', 'lat': 30.26214, 'lng': -97.72939}",,
40,39269300,"Tennis at Stubbs BBQ (February 29, 2020)",Concert,http://www.songkick.com/concerts/39269300-tennis-at-stubbs-bbq?utm_source=59582&utm_medium=partner,ok,0.043936,"{'date': '2020-02-29', 'datetime': None, 'time': None}","[{'id': 74321478, 'displayName': 'Tennis', 'billing': 'headline', 'billingIndex': 1, 'artist': {'id': 365837, 'displayName': 'Tennis', 'uri': 'http://www.songkick.com/artists/365837-tennis?utm_source=59582&utm_medium=partner', 'identifier': [{'mbid': 'c1b3e591-7851-4b27-8534-4d22329a7b06', 'href': 'http://api.songkick.com/api/3.0/artists/mbid:c1b3e591-7851-4b27-8534-4d22329a7b06.json'}, {'mbid': '854cc3ee-7f3a-4924-8a20-3c22ea526740', 'href': 'http://api.songkick.com/api/3.0/artists/mbid:854cc3ee-7f3a-4924-8a20-3c22ea526740.json'}, {'mbid': 'a8982cb0-7886-4e60-9f6a-3b71baa370e6', 'href': 'http://api.songkick.com/api/3.0/artists/mbid:a8982cb0-7886-4e60-9f6a-3b71baa370e6.json'}]}}]",,False,"{'id': 3519259, 'displayName': 'Stubbs BBQ', 'uri': 'http://www.songkick.com/venues/3519259-stubbs-bbq?utm_source=59582&utm_medium=partner', 'metroArea': {'displayName': 'Austin', 'country': {'displayName': 'US'}, 'state': {'displayName': 'TX'}, 'id': 9179, 'uri': 'http://www.songkick.com/metro_areas/9179-us-austin?utm_source=59582&utm_medium=partner'}, 'lat': 30.26848, 'lng': -97.73618}","{'city': 'Austin, TX, US', 'lat': 30.26848, 'lng': -97.73618}",,
41,39272245,"Twiddle with Kitchen Dwellers at Mohawk (Indoor) (February 29, 2020)",Concert,http://www.songkick.com/concerts/39272245-twiddle-at-mohawk?utm_source=59582&utm_medium=partner,ok,0.006186,"{'date': '2020-02-29', 'datetime': '2020-02-29T20:00:00-0600', 'time': '20:00:00'}","[{'id': 74326372, 'displayName': 'Twiddle', 'billing': 'headline', 'billingIndex': 1, 'artist': {'id': 947444, 'displayName': 'Twiddle', 'uri': 'http://www.songkick.com/artists/947444-twiddle?utm_source=59582&utm_medium=partner', 'identifier': [{'mbid': '5cf454bc-3be0-47ba-9d0b-1e53da631a4e', 'href': 'http://api.songkick.com/api/3.0/artists/mbid:5cf454bc-3be0-47ba-9d0b-1e53da631a4e.json'}]}}, {'id': 74458279, 'displayName': 'Kitchen Dwellers', 'billing': 'support', 'billingIndex': 2, 'artist': {'id': 6394274, 'displayName': 'Kitchen Dwellers', 'uri': 'http://www.songkick.com/artists/6394274-kitchen-dwellers?utm_source=59582&utm_medium=partner', 'identifier': [{'mbid': '2a994741-42ca-4251-8400-7b6fe09ecf3d', 'href': 'http://api.songkick.com/api/3.0/artists/mbid:2a994741-42ca-4251-8400-7b6fe09ecf3d.json'}]}}]",,False,"{'id': 14633, 'displayName': 'Mohawk (Indoor)', 'uri': 'http://www.songkick.com/venues/14633-mohawk?utm_source=59582&utm_medium=partner', 'metroArea': {'displayName': 'Austin', 'country': {'displayName': 'US'}, 'state': {'displayName': 'TX'}, 'id': 9179, 'uri': 'http://www.songkick.com/metro-areas/9179-us-austin?utm_source=59582&utm_medium=partner'}, 'lat': 30.27016, 'lng': -97.73604}","{'city': 'Austin, TX, US', 'lat': 30.27016, 'lng': -97.73604}",,
42,39334659,"Blunts & Blondes at Vulcan Gas Company (February 29, 2020)",Concert,http://www.songkick.com/concerts/39334659-blunts-and-blondes-at-vulcan-gas-company?utm_source=59582&utm_medium=partner,ok,0.000526,"{'date': '2020-02-29', 'datetime': '2020-02-29T22:00:00-0600', 'time': '22:00:00'}","[{'id': 74430646, 'displayName': 'Blunts & Blondes', 'billing': 'headline', 'billingIndex': 1, 'artist': {'id': 9055574, 'displayName': 'Blunts & Blondes', 'uri': 'http://www.songkick.com/artists/9055574-blunts-and-blondes?utm_source=59582&utm_medium=partner', 'identifier': [{'mbid': '7de1a8b0-198a-452e-b16c-17c385bde895', 'href': 'http://api.songkick.com/api/3.0/artists/mbid:7de1a8b0-198a-452e-b16c-17c385bde895.json'}]}}]",,False,"{'id': 75966, 'displayName': 'Vulcan Gas Company', 'uri': 'http://www.songkick.com/venues/75966-vulcan-gas-company?utm_source=59582&utm_medium=partner', 'metroArea': {'displayName': 'Austin', 'country': {'displayName': 'US'}, 'state': {'displayName': 'TX'}, 'id': 9179, 'uri': 'http://www.songkick.com/metro-areas/9179-us-austin?utm_source=59582&utm_medium=partner'}, 'lat': 30.26716, 'lng': -97.73847}","{'city': 'Austin, TX, US', 'lat': 30.26716, 'lng': -97.73847}",,
43,39337691,"Molly Burch at Stubb's Barbeque (February 29, 2020)",Concert,http://www.songkick.com/concerts/39337691-molly-burch-at-stubbs-barbeque?utm_source=59582&utm_medium=partner,ok,0.003534,"{'date': '2020-02-29', 'datetime': '2020-02-29T19:00:00-0600', 'time': '19:00:00'}","[{'id': 74435460, 'displayName': 'Molly Burch', 'billing': 'headline', 'billingIndex': 1, 'artist': {'id': 7781329, 'displayName': 'Molly Burch', 'uri': 'http://www.songkick.com/artists/7781329-molly-burch?utm_source=59582&utm_medium=partner', 'identifier': [{'mbid': '74f5d2c7-48b0-4590-a54a-d444fd0b99f9', 'href': 'http://api.songkick.com/api/3.0/artists/mbid:74f5d2c7-48b0-4590-a54a-d444fd0b99f9.json'}]}}]",,False,"{'id': 4012414, 'displayName': ""Stubb's Barbeque"", 'uri': 'http://www.songkick.com/venues/4012414-stubbs-barbeque?utm_source=59582&utm_medium=partner', 'metroArea': {'displayName': 'Austin', 'country': {'displayName': 'US'}, 'state': {'displayName': 'TX'}, 'id': 9179, 'uri': 'http://www.songkick.com/metro-areas/9179-us-austin?utm_source=59582&utm_medium=partner'}, 'lat': 30.27292, 'lng': -97.74439}","{'city': 'Austin, TX, US', 'lat': 30.27292, 'lng': -97.74439}",,
