id,displayName,type,uri,status,popularity,start,performance,ageRestriction,flaggedAsEnded,venue,location,end,series
39176239,"PUP with Screaming Females and The Drew Thomson Foundation at Emo's Austin (March 1, 2020)",Concert,http://www.songkick.com/concerts/39176239-pup-at-emos-austin?utm_source=59582&utm_medium=partner,ok,0.009429,"{'date': '2020-03-01', 'datetime': '2020-03-01T19:00:00-0600', 'time': '19:00:00'}","[{'id': 74166502, 'displayName': 'PUP', 'billing': 'headline', 'billingIndex': 1, 'artist': {'id': 1118551, 'displayName': 'PUP', 'uri': 'http://www.songkick.com/artists/1118551-pup?utm_source=59582&utm_medium=partner', 'identifier': [{'mbid': '7c6a545e-7395-4bc5-81b3-199ca46ead04', 'href': 'http://api.songkick.com/api/3.0/artists/mbid:7c6a545e-7395-4bc5-81b3-199ca46ead04.json'}]}}, {'id': 74303826, 'displayName': 'Screaming Females', 'billing': 'support', 'billingIndex': 2, 'artist': {'id': 55424, 'displayName': 'Screaming Females', 'uri': 'http://www.songkick.com/artists/55424-screaming-females?utm_source=59582&utm_medium=partner', 'identifier': [{'mbid': 'b0f12d25-6175-4652-baca-b99a106cf2b5', 'href': 'http://api.songkick.com/api/3.0/artists/mbid:b0f12d25-6175-4652-baca-b99a106cf2b5.json'}]}}, {'id': 74166503, 'displayName': 'The Drew Thomson Foundation', 'billing': 'support', 'billingIndex': 3, 'artist': {'id': 9891984, 'displayName': 'The Drew Thomson Foundation', 'uri': 'http://www.songkick.com/artists/9891984-drew-thomson-foundation?utm_source=59582&utm_medium=partner', 'identifier': [{'mbid': '49b22522-e31f-427c-8150-5967d381263b', 'href': 'http://api.songkick.com/api/3.0/artists/mbid:49b22522-e31f-427c-8150-5967d381263b.json'}]}}]",,False,"{'id': 1421588, 'displayName': ""Emo's Austin"", 'uri': 'http://www.songkick.com/venues/1421588-emos-austin?utm_source=59582&utm_medium=partner', 'metroArea': {'displayName': 'Austin', 'country': {'displayName': 'US'}, 'state': {'displayName': 'TX'}, 'id': 9179, 'uri': 'http://www.songkick.com/metro_areas/9179-us-austin?utm_source=59582&utm_medium=partner'}, 'lat': 30.2404, 'lng': -97.7282}","{'city': 'Austin, TX, US', 'lat': 30.2404, 'lng': -97.7282}",,
39224003,"Marc Anthony at H-E-B Center at Cedar Park (March 1, 2020)",Concert,http://www.songkick.com/concerts/39224003-marc-anthony-at-heb-center-at-cedar-park?utm_source=59582&utm_medium=partner,ok,0.082532,"{'date': '2020-03-01', 'datetime': '2020-03-01T19:00:00-0600', 'time': '19:00:00'}","[{'id': 74246543, 'displayName': 'Marc Anthony', 'billing': 'headline', 'billingIndex': 1, 'artist': {'id': 197850, 'displayName': 'Marc Anthony', 'uri': 'http://www.songkick.com/artists/197850-marc-anthony?utm_source=59582&utm_medium=partner', 'identifier': [{'mbid': '25607613-aceb-445a-8519-83a2ee0f8402', 'href': 'http://api.songkick.com/api/3.0/artists/mbid:25607613-aceb-445a-8519-83a2ee0f8402.json'}, {'mbid': '02855b7b-6ff4-4319-baab-6addca9676e4', 'href': 'http://api.songkick.com/api/3.0/artists/mbid:02855b7b-6ff4-4319-baab-6addca9676e4.json'}]}}]",,False,"{'id': 3292249, 'displayName': 'H-E-B Center at Cedar Park', 'uri': 'http://www.songkick.com/venues/3292249-heb-center-at-cedar-park?utm_source=59582&utm_medium=partner', 'metroArea': {'displayName': 'Austin', 'country': {'displayName': 'US'}, 'state': {'displayName': 'TX'}, 'id': 9179, 'uri': 'http://www.songkick.com/metro_areas/9179-us-austin?utm_source=59582&utm_medium=partner'}, 'lat': 30.54136, 'lng': -97.82023}","{'city': 'Cedar Park, TX, US', 'lat': 30.54136, 'lng': -97.82023}",,
39380768,"Liquid Stranger and Dirt Monkey at The Marc (March 1, 2020)",Concert,http://www.songkick.com/concerts/39380768-liquid-stranger-at-marc?utm_source=59582&utm_medium=partner,ok,0.011699,"{'date': '2020-03-01', 'datetime': '2020-03-01T20:00:00-0600', 'time': '20:00:00'}","[{'id': 74509601, 'displayName': 'Liquid Stranger', 'billing': 'headline', 'billingIndex': 1, 'artist': {'id': 314540, 'displayName': 'Liquid Stranger', 'uri': 'http://www.songkick.com/artists/314540-liquid-stranger?utm_source=59582&utm_medium=partner', 'identifier': [{'mbid': 'c1281222-c989-4987-a87e-9a42a65727f0', 'href': 'http://api.songkick.com/api/3.0/artists/mbid:c1281222-c989-4987-a87e-9a42a65727f0.json'}]}}, {'id': 74509602, 'displayName': 'Dirt Monkey', 'billing': 'headline', 'billingIndex': 2, 'artist': {'id': 4213166, 'displayName': 'Dirt Monkey', 'uri': 'http://www.songkick.com/artists/4213166-dirt-monkey?utm_source=59582&utm_medium=partner', 'identifier': [{'mbid': 'cbc9a4c5-bb56-4719-8a34-f75b0031604f', 'href': 'http://api.songkick.com/api/3.0/artists/mbid:cbc9a4c5-bb56-4719-8a34-f75b0031604f.json'}]}}]",,False,"{'id': 2416509, 'displayName': 'The Marc', 'uri': 'http://www.songkick.com/venues/2416509-marc?utm_source=59582&utm_medium=partner', 'metroArea': {'displayName': 'Austin', 'country': {'displayName': 'US'}, 'state': {'displayName': 'TX'}, 'id': 9179, 'uri': 'http://www.songkick.com/metro-areas/9179-us-austin?utm_source=59582&utm_medium=partner'}, 'lat': 29.88194, 'lng': -97.94049}","{'city': 'San Marcos, TX, US', 'lat': 29.88194, 'lng': -97.94049}",,
39382676,"Megafauna, Chew, and Modular Sun at Hotel Vegas (March 1, 2020)",Concert,http://www.songkick.com/concerts/39382676-megafauna-at-hotel-vegas?utm_source=59582&utm_medium=partner,ok,0.000158,"{'date': '2020-03-01', 'datetime': None, 'time': None}","[{'id': 74512772, 'displayName': 'Megafauna', 'billing': 'headline', 'billingIndex': 1, 'artist': {'id': 836784, 'displayName': 'Megafauna', 'uri': 'http://www.songkick.com/artists/836784-megafauna?utm_source=59582&utm_medium=partner', 'identifier': [{'mbid': '9db8ed4d-fd73-45ff-a4e8-7ac0cf001751', 'href': 'http://api.songkick.com/api/3.0/artists/mbid:9db8ed4d-fd73-45ff-a4e8-7ac0cf001751.json'}]}}, {'id': 74512773, 'displayName': 'Chew', 'billing': 'headline', 'billingIndex': 2, 'artist': {'id': 8426293, 'displayName': 'Chew', 'uri': 'http://www.songkick.com/artists/8426293-chew?utm_source=59582&utm_medium=partner', 'identifier': [{'mbid': '003ab6f8-290f-44ef-bc76-bc1b569d4cc7', 'href': 'http://api.songkick.com/api/3.0/artists/mbid:003ab6f8-290f-44ef-bc76-bc1b569d4cc7.json'}]}}, {'id': 74512774, 'displayName': 'Modular Sun', 'billing': 'headline', 'billingIndex': 3, 'artist': {'id': 9597274, 'displayName': 'Modular Sun', 'uri': 'http://www.songkick.com/artists/9597274-modular-sun?utm_source=59582&utm_medium=partner', 'identifier': []}}]",,False,"{'id': 1247901, 'displayName': 'Hotel Vegas', 'uri': 'http://www.songkick.com/venues/1247901-hotel-vegas?utm_source=59582&utm_medium=partner', 'metroArea': {'displayName': 'Austin', 'country': {'displayName': 'US'}, 'state': {'displayName': 'TX'}, 'id': 9179, 'uri': 'http://www.songkick.com/metro-areas/9179-us-austin?utm_source=59582&utm_medium=partner'}, 'lat': 30.26338, 'lng': -97.72725}","{'city': 'Austin, TX, US', 'lat': 30.26338, 'lng': -97.72725}",,
39388377,"Kev Bev with Killer Whale and Jeff Hortillosa at Empire Control Room (inside) (March 1, 2020)",Concert,http://www.songkick.com/concerts/39388377-kev-bev-at-empire-control-room?utm_source=59582&utm_medium=partner,ok,6.3e-05,"{'date': '2020-03-01', 'datetime': '2020-03-01T19:30:00-0600', 'time': '19:30:00'}","[{'id': 74522810, 'displayName': 'Kev Bev', 'billing': 'headline', 'billingIndex': 1, 'artist': {'id': 9905824, 'displayName': 'Kev Bev', 'uri': 'http://www.songkick.com/artists/9905824-kev-bev?utm_source=59582&utm_medium=partner', 'identifier': []}}, {'id': 74522811, 'displayName': 'Killer Whale', 'billing': 'support', 'billingIndex': 2, 'artist': {'id': 690255, 'displayName': 'Killer Whale', 'uri': 'http://www.songkick.com/artists/690255-killer-whale?utm_source=59582&utm_medium=partner', 'identifier': [{'mbid': 'e0a3f315-5739-48bc-8ed3-1cd919cf816d', 'href': 'http://api.songkick.com/api/3.0/artists/mbid:e0a3f315-5739-48bc-8ed3-1cd919cf816d.json'}, {'mbid': '829ae927-59ca-43ca-aac3-1bd8865ec458', 'href': 'http://api.songkick.com/api/3.0/artists/mbid:829ae927-59ca-43ca-aac3-1bd8865ec458.json'}]}}, {'id': 74522812, 'displayName': 'Jeff Hortillosa', 'billing': 'support', 'billingIndex': 3, 'artist': {'id': 10004404, 'displayName': 'Jeff Hortillosa', 'uri': 'http://www.songkick.com/artists/10004404-jeff-hortillosa?utm_source=59582&utm_medium=partner', 'identifier': []}}]",,False,"{'id': 2726183, 'displayName': 'Empire Control Room (inside)', 'uri': 'http://www.songkick.com/venues/2726183-empire-control-room?utm_source=59582&utm_medium=partner', 'metroArea': {'displayName': 'Austin', 'country': {'displayName': 'US'}, 'state': {'displayName': 'TX'}, 'id': 9179, 'uri': 'http://www.songkick.com/metro-areas/9179-us-austin?utm_source=59582&utm_medium=partner'}, 'lat': 30.26744, 'lng': -97.73605}","{'city': 'Austin, TX, US', 'lat': 30.26744, 'lng': -97.73605}",,
39398905,"Ian Ferguson with The Motel Ball Band at Mohawk (Indoor) (March 1, 2020)",Concert,http://www.songkick.com/concerts/39398905-ian-ferguson-at-mohawk?utm_source=59582&utm_medium=partner,ok,3.1e-05,"{'date': '2020-03-01', 'datetime': '2020-03-01T19:00:00-0600', 'time': '19:00:00'}","[{'id': 74540637, 'displayName': 'Ian Ferguson', 'billing': 'headline', 'billingIndex': 1, 'artist': {'id': 8984084, 'displayName': 'Ian Ferguson', 'uri': 'http://www.songkick.com/artists/8984084-ian-ferguson?utm_source=59582&utm_medium=partner', 'identifier': [{'mbid': 'bef05526-01d6-4cbf-9be9-52cc1c8b3e64', 'href': 'http://api.songkick.com/api/3.0/artists/mbid:bef05526-01d6-4cbf-9be9-52cc1c8b3e64.json'}]}}, {'id': 74747693, 'displayName': 'The Motel Ball Band', 'billing': 'support', 'billingIndex': 2, 'artist': {'id': 4647438, 'displayName': 'The Motel Ball Band', 'uri': 'http://www.songkick.com/artists/4647438-motel-ball-band?utm_source=59582&utm_medium=partner', 'identifier': []}}]",,False,"{'id': 14633, 'displayName': 'Mohawk (Indoor)', 'uri': 'http://www.songkick.com/venues/14633-mohawk?utm_source=59582&utm_medium=partner', 'metroArea': {'displayName': 'Austin', 'country': {'displayName': 'US'}, 'state': {'displayName': 'TX'}, 'id': 9179, 'uri': 'http://www.songkick.com/metro-areas/9179-us-austin?utm_source=59582&utm_medium=partner'}, 'lat': 30.27016, 'lng': -97.73604}","{'city': 'Austin, TX, US', 'lat': 30.27016, 'lng': -97.73604}",,
39440642,"The Nixons with Not Ur Girlfrenz and Dr Scientist at Come and Take It Live (March 1, 2020)",Concert,http://www.songkick.com/concerts/39440642-nixons-at-come-and-take-it-live?utm_source=59582&utm_medium=partner,ok,0.002216,"{'date': '2020-03-01', 'datetime': '2020-03-01T19:00:00-0600', 'time': '19:00:00'}","[{'id': 74614025, 'displayName': 'The Nixons', 'billing': 'headline', 'billingIndex': 1, 'artist': {'id': 272852, 'displayName': 'The Nixons', 'uri': 'http://www.songkick.com/artists/272852-nixons?utm_source=59582&utm_medium=partner', 'identifier': [{'mbid': 'b66325fe-3993-4eb9-83ac-051c2b00c2b8', 'href': 'http://api.songkick.com/api/3.0/artists/mbid:b66325fe-3993-4eb9-83ac-051c2b00c2b8.json'}]}}, {'id': 74623477, 'displayName': 'Not Ur Girlfrenz', 'billing': 'support', 'billingIndex': 2, 'artist': {'id': 9372154, 'displayName': 'Not Ur Girlfrenz', 'uri': 'http://www.songkick.com/artists/9372154-not-ur-girlfrenz?utm_source=59582&utm_medium=partner', 'identifier': []}}, {'id': 74741256, 'displayName': 'Dr Scientist', 'billing': 'support', 'billingIndex': 3, 'artist': {'id': 8699273, 'displayName': 'Dr Scientist', 'uri': 'http://www.songkick.com/artists/8699273-dr-scientist?utm_source=59582&utm_medium=partner', 'identifier': []}}]",,False,"{'id': 3536089, 'displayName': 'Come and Take It Live', 'uri': 'http://www.songkick.com/venues/3536089-come-and-take-it-live?utm_source=59582&utm_medium=partner', 'metroArea': {'displayName': 'Austin', 'country': {'displayName': 'US'}, 'state': {'displayName': 'TX'}, 'id': 9179, 'uri': 'http://www.songkick.com/metro-areas/9179-us-austin?utm_source=59582&utm_medium=partner'}, 'lat': 30.24054, 'lng': -97.72827}","{'city': 'Austin, TX, US', 'lat': 30.24054, 'lng': -97.72827}",,
39453946,"Inversion Ensemble at Redeemer Presbyterian Church (March 1, 2020)",Concert,http://www.songkick.com/concerts/39453946-inversion-ensemble-at-redeemer-presbyterian-church?utm_source=59582&utm_medium=partner,ok,0.0,"{'date': '2020-03-01', 'datetime': '2020-03-01T14:30:00-0600', 'time': '14:30:00'}","[{'id': 74638689, 'displayName': 'Inversion Ensemble', 'billing': 'headline', 'billingIndex': 1, 'artist': {'id': 9223519, 'displayName': 'Inversion Ensemble', 'uri': 'http://www.songkick.com/artists/9223519-inversion-ensemble?utm_source=59582&utm_medium=partner', 'identifier': []}}]",,False,"{'id': 4024304, 'displayName': 'Redeemer Presbyterian Church', 'uri': 'http://www.songkick.com/venues/4024304-redeemer-presbyterian-church?utm_source=59582&utm_medium=partner', 'metroArea': {'displayName': 'Austin', 'country': {'displayName': 'US'}, 'state': {'displayName': 'TX'}, 'id': 9179, 'uri': 'http://www.songkick.com/metro-areas/9179-us-austin?utm_source=59582&utm_medium=partner'}, 'lat': 30.28421, 'lng': -97.70961}","{'city': 'Austin, TX, US', 'lat': 30.28421, 'lng': -97.70961}",,
39477646,"Hanna Barakat at Dirty Dog Bar (March 1, 2020)",Concert,http://www.songkick.com/concerts/39477646-hanna-barakat-at-dirty-dog-bar?utm_source=59582&utm_medium=partner,ok,1e-05,"{'date': '2020-03-01', 'datetime': '2020-03-01T17:00:00-0600', 'time': '17:00:00'}","[{'id': 74702699, 'displayName': 'Hanna Barakat', 'billing': 'headline', 'billingIndex': 1, 'artist': {'id': 8745484, 'displayName': 'Hanna Barakat', 'uri': 'http://www.songkick.com/artists/8745484-hanna-barakat?utm_source=59582&utm_medium=partner', 'identifier': []}}]",,False,"{'id': 35192, 'displayName': 'Dirty Dog Bar', 'uri': 'http://www.songkick.com/venues/35192-dirty-dog-bar?utm_source=59582&utm_medium=partner', 'metroArea': {'displayName': 'Austin', 'country': {'displayName': 'US'}, 'state': {'displayName': 'TX'}, 'id': 9179, 'uri': 'http://www.songkick.com/metro-areas/9179-us-austin?utm_source=59582&utm_medium=partner'}, 'lat': 30.26661, 'lng': -97.73798}","{'city': 'Austin, TX, US', 'lat': 30.26661, 'lng': -97.73798}",,
39482408,"Claudia Gibson, Michael Cross, and Joanna Howerton at Neworldeli (March 1, 2020)",Concert,http://www.songkick.com/concerts/39482408-claudia-gibson-at-neworldeli?utm_source=59582&utm_medium=partner,ok,4e-06,"{'date': '2020-03-01', 'datetime': None, 'time': None}","[{'id': 74690288, 'displayName': 'Claudia Gibson', 'billing': 'headline', 'billingIndex': 1, 'artist': {'id': 9145994, 'displayName': 'Claudia Gibson', 'uri': 'http://www.songkick.com/artists/9145994-claudia-gibson?utm_source=59582&utm_medium=partner', 'identifier': []}}, {'id': 74690289, 'displayName': 'Michael Cross', 'billing': 'headline', 'billingIndex': 2, 'artist': {'id': 3625431, 'displayName': 'Michael Cross', 'uri': 'http://www.songkick.com/artists/3625431-michael-cross?utm_source=59582&utm_medium=partner', 'identifier': []}}, {'id': 74690290, 'displayName': 'Joanna Howerton', 'billing': 'headline', 'billingIndex': 3, 'artist': {'id': 10118503, 'displayName': 'Joanna Howerton', 'uri': 'http://www.songkick.com/artists/10118503-joanna-howerton?utm_source=59582&utm_medium=partner', 'identifier': []}}]",,False,"{'id': 767101, 'displayName': 'Neworldeli', 'uri': 'http://www.songkick.com/venues/767101-neworldeli?utm_source=59582&utm_medium=partner', 'metroArea': {'displayName': 'Austin', 'country': {'displayName': 'US'}, 'state': {'displayName': 'TX'}, 'id': 9179, 'uri': 'http://www.songkick.com/metro-areas/9179-us-austin?utm_source=59582&utm_medium=partner'}, 'lat': 30.30649, 'lng': -97.73574}","{'city': 'Austin, TX, US', 'lat': 30.30649, 'lng': -97.73574}",,
39493092,"Jorge Medina and La Bandononona at PLAZA MEXICO (March 1, 2020)",Concert,http://www.songkick.com/concerts/39493092-jorge-medina-at-plaza-mexico?utm_source=59582&utm_medium=partner,ok,0.000729,"{'date': '2020-03-01', 'datetime': None, 'time': None}","[{'id': 74708965, 'displayName': 'Jorge Medina', 'billing': 'headline', 'billingIndex': 1, 'artist': {'id': 4306716, 'displayName': 'Jorge Medina', 'uri': 'http://www.songkick.com/artists/4306716-jorge-medina?utm_source=59582&utm_medium=partner', 'identifier': [{'mbid': '61e65348-cf39-40aa-af57-e29313e4dc6a', 'href': 'http://api.songkick.com/api/3.0/artists/mbid:61e65348-cf39-40aa-af57-e29313e4dc6a.json'}]}}, {'id': 74708966, 'displayName': 'La Bandononona', 'billing': 'headline', 'billingIndex': 2, 'artist': {'id': 9854619, 'displayName': 'La Bandononona', 'uri': 'http://www.songkick.com/artists/9854619-la-bandononona?utm_source=59582&utm_medium=partner', 'identifier': []}}]",,False,"{'id': 3848379, 'displayName': 'PLAZA MEXICO', 'uri': 'http://www.songkick.com/venues/3848379-plaza-mexico?utm_source=59582&utm_medium=partner', 'metroArea': {'displayName': 'Austin', 'country': {'displayName': 'US'}, 'state': {'displayName': 'TX'}, 'id': 9179, 'uri': 'http://www.songkick.com/metro-areas/9179-us-austin?utm_source=59582&utm_medium=partner'}, 'lat': 30.1607, 'lng': -97.69445}","{'city': 'Austin, TX, US', 'lat': 30.1607, 'lng': -97.69445}",,
39493570,"Gio Chamba at Far Out Lounge (March 1, 2020)",Concert,http://www.songkick.com/concerts/39493570-gio-chamba-at-far-out-lounge?utm_source=59582&utm_medium=partner,ok,4.2e-05,"{'date': '2020-03-01', 'datetime': '2020-03-01T02:00:00-0600', 'time': '02:00:00'}","[{'id': 74709698, 'displayName': 'Gio Chamba', 'billing': 'headline', 'billingIndex': 1, 'artist': {'id': 6928564, 'displayName': 'Gio Chamba', 'uri': 'http://www.songkick.com/artists/6928564-gio-chamba?utm_source=59582&utm_medium=partner', 'identifier': []}}]",21+,False,"{'id': 4348217, 'displayName': 'Far Out Lounge', 'uri': 'http://www.songkick.com/venues/4348217-far-out-lounge?utm_source=59582&utm_medium=partner', 'metroArea': {'displayName': 'Austin', 'country': {'displayName': 'US'}, 'state': {'displayName': 'TX'}, 'id': 9179, 'uri': 'http://www.songkick.com/metro-areas/9179-us-austin?utm_source=59582&utm_medium=partner'}, 'lat': None, 'lng': None}","{'city': 'Austin, TX, US', 'lat': 30.3005, 'lng': -97.7472}",,
39498723,"Everrest (US) at Dirty Dog Bar (March 1, 2020)",Concert,http://www.songkick.com/concerts/39498723-everrest-us-at-dirty-dog-bar?utm_source=59582&utm_medium=partner,ok,1e-06,"{'date': '2020-03-01', 'datetime': '2020-03-01T05:00:00-0600', 'time': '05:00:00'}","[{'id': 74718813, 'displayName': 'Everrest (US)', 'billing': 'headline', 'billingIndex': 1, 'artist': {'id': 10093646, 'displayName': 'Everrest (US)', 'uri': 'http://www.songkick.com/artists/10093646-everrest-us?utm_source=59582&utm_medium=partner', 'identifier': []}}]",,False,"{'id': 35192, 'displayName': 'Dirty Dog Bar', 'uri': 'http://www.songkick.com/venues/35192-dirty-dog-bar?utm_source=59582&utm_medium=partner', 'metroArea': {'displayName': 'Austin', 'country': {'displayName': 'US'}, 'state': {'displayName': 'TX'}, 'id': 9179, 'uri': 'http://www.songkick.com/metro-areas/9179-us-austin?utm_source=59582&utm_medium=partner'}, 'lat': 30.26661, 'lng': -97.73798}","{'city': 'Austin, TX, US', 'lat': 30.26661, 'lng': -97.73798}",,
39515206,"Boss Street Brass Band at The Rustic Tap (March 1, 2020)",Concert,http://www.songkick.com/concerts/39515206-boss-street-brass-band-at-rustic-tap?utm_source=59582&utm_medium=partner,ok,1.2e-05,"{'date': '2020-03-01', 'datetime': '2020-03-01T14:45:00-0600', 'time': '14:45:00'}","[{'id': 74747650, 'displayName': 'Boss Street Brass Band', 'billing': 'headline', 'billingIndex': 1, 'artist': {'id': 5697149, 'displayName': 'Boss Street Brass Band', 'uri': 'http://www.songkick.com/artists/5697149-boss-street-brass-band?utm_source=59582&utm_medium=partner', 'identifier': []}}]",,False,"{'id': 3516499, 'displayName': 'The Rustic Tap', 'uri': 'http://www.songkick.com/venues/3516499-rustic-tap?utm_source=59582&utm_medium=partner', 'metroArea': {'displayName': 'Austin', 'country': {'displayName': 'US'}, 'state': {'displayName': 'TX'}, 'id': 9179, 'uri': 'http://www.songkick.com/metro-areas/9179-us-austin?utm_source=59582&utm_medium=partner'}, 'lat': 30.26968, 'lng': -97.7492}","{'city': 'Austin, TX, US', 'lat': 30.26968, 'lng': -97.7492}",,
